mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14374847412109376,0.011693087180155862,0.009375286102294923,0.0076548890581391036,-1,balanced,gini,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8883146214526529,0.8840190801959477,0.01663501202986305,24,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.9011554573980523,0.901369653700099,0.0036980492608967436
0.14374923706054688,0.011692819572737259,0.0031253814697265623,0.006250762939453125,-1,balanced,entropy,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8883146214526529,0.8840190801959477,0.01663501202986305,24,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.9011554573980523,0.901369653700099,0.0036980492608967436
0.1624993324279785,0.007654811240462957,0.0031250953674316407,0.006250190734863281,-0.001,balanced,gini,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8592383381924198,0.9024234693877552,0.9149963556851312,0.8799726277372263,0.9012438218061601,0.8915732213293514,0.019702468749582213,8,0.9012171517751997,0.9001265234771342,0.8912658052475664,0.9003847274015933,0.895261802770689,0.8976512021344364,0.0038157016575876483
0.17499852180480957,0.015308979966216506,0.0,0.0,-0.001,balanced,entropy,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8592383381924198,0.8977314139941691,0.914768586005831,0.8709593326381647,0.8988445550063827,0.8883076263622144,0.020232541185213202,19,0.9012171517751997,0.890886031074655,0.8871809917321697,0.8974024281207422,0.890629679118275,0.8934632563642083,0.005094665195688821
0.16879782676696778,0.011692462722982324,0.0062503814697265625,0.00765512264928863,-0.00031622776601683794,balanced,gini,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8592383381924198,0.9024234693877552,0.9149963556851312,0.8799726277372263,0.9012438218061601,0.8915732213293514,0.019702468749582213,8,0.9012171517751997,0.9001265234771342,0.8912658052475664,0.9003847274015933,0.895261802770689,0.8976512021344364,0.0038157016575876483
0.1656351089477539,0.012492967062124783,0.006249570846557617,0.0076541298430911585,-0.00031622776601683794,balanced,entropy,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8592383381924198,0.8977314139941691,0.914768586005831,0.8709593326381647,0.8988445550063827,0.8883076263622144,0.020232541185213202,19,0.9012171517751997,0.890886031074655,0.8871809917321697,0.8974024281207422,0.890629679118275,0.8934632563642083,0.005094665195688821
0.16874899864196777,0.018221839200116313,0.0062504768371582035,0.007655239463427198,-0.01,balanced,gini,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8503097667638485,0.8995080174927114,0.9149963556851312,0.8755083420229405,0.9012438218061601,0.8883103893656883,0.02286445629655427,18,0.8991648635543112,0.9005260605764255,0.8897489497125208,0.8999847249575864,0.895261802770689,0.8969372803143065,0.004039992860253965
0.16874971389770507,0.006250214635608951,0.0031251430511474608,0.0062502861022949215,-0.01,balanced,entropy,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8503097667638485,0.8977769679300293,0.9098032069970847,0.8740484880083419,0.8988445550063827,0.8861536790156486,0.02139053280010915,21,0.8991648635543112,0.8965539161155459,0.8917780114013749,0.9012134493693446,0.890629679118275,0.8958679839117704,0.0041007714291104586
0.17812485694885255,0.007654480249865237,0.0,0.0,-0.0031622776601683794,balanced,gini,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8524963556851312,0.9024234693877552,0.9149963556851312,0.8755083420229405,0.9012438218061601,0.8893314707694397,0.022454557719320884,14,0.89931237240688,0.9001265234771342,0.8912658052475664,0.8999847249575864,0.895261802770689,0.8971902457719712,0.003456939399864207
0.16874990463256836,0.02499951125377914,0.0031246662139892576,0.006249332427978514,-0.0031622776601683794,balanced,entropy,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8524963556851312,0.8977769679300293,0.9141763848396502,0.8664950469238789,0.8988445550063827,0.8859564742233293,0.022809869416134762,23,0.89931237240688,0.8965539161155459,0.8934307625229719,0.8970024256767355,0.890629679118275,0.8953858311680817,0.0030278309753966792
0.1687626838684082,0.018235035582354363,0.006250619888305664,0.007655414654561995,-0.1,balanced,gini,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8883146214526529,0.8840190801959477,0.01663501202986305,24,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.9011554573980523,0.901369653700099,0.0036980492608967436
0.17818861007690429,0.007654402420309697,0.0031250476837158202,0.0062500953674316405,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8883146214526529,0.8840190801959477,0.01663501202986305,24,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.9011554573980523,0.901369653700099,0.0036980492608967436
0.17187490463256835,0.00988204229500463,0.003125,0.00625,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8883146214526529,0.8840190801959477,0.01663501202986305,24,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.9011554573980523,0.901369653700099,0.0036980492608967436
0.16250004768371581,0.00765471386774775,0.00937480926513672,0.007654499727181064,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8543640670553936,0.8878462099125364,0.9057033527696793,0.883876433785193,0.8988445550063827,0.8861218247894789,0.01767791570197311,22,0.9059883704346621,0.9001416003488054,0.8952844027725145,0.9042784375464616,0.890629679118275,0.8992644980441437,0.005683671594374685
0.16562485694885254,0.01249998813872827,0.0125,0.006250000060026651,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8592383381924198,0.9022868075801749,0.9164996355685132,0.8776981230448383,0.9034336028280581,0.8918293064077508,0.02056883605659096,5,0.9000998333394455,0.8906606929656207,0.8903656752604836,0.8996083479125128,0.8941457313421176,0.8949760561640361,0.004201871733078617
0.16874866485595702,0.011692003917264233,0.01249995231628418,0.006249976262507004,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8592383381924198,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8888908295329905,0.02035268805877376,15,0.9000998333394455,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925696510170414,0.005131601938244378
0.17187423706054689,0.017116939356403536,0.0,0.0,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8652059037900875,0.9022868075801749,0.9172740524781341,0.8807872784150157,0.9027560472652286,0.8936608493727992,0.018389545041678564,1,0.8999407112208598,0.8906606929656207,0.888189104719061,0.8973213685623335,0.8918320090750482,0.8935887773085845,0.004361093406782304
0.1625657558441162,0.007654402415853952,0.009374856948852539,0.0076545386587916235,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8652059037900875,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8900851301034496,0.018684342367756592,10,0.8999407112208598,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925378265933244,0.0050850862532096875
0.16563897132873534,0.007665320761615515,0.003124856948852539,0.006249713897705078,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8652059037900875,0.9022868075801749,0.9172740524781341,0.8807872784150157,0.9027560472652286,0.8936608493727992,0.018389545041678564,1,0.8999407112208598,0.8906606929656207,0.888189104719061,0.8973213685623335,0.8918320090750482,0.8935887773085845,0.004361093406782304
0.16874923706054687,0.006249856966133334,0.0031250476837158202,0.0062500953674316405,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8652059037900875,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8900851301034496,0.018684342367756592,10,0.8999407112208598,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925378265933244,0.0050850862532096875
0.16562495231628419,0.007653837846729264,0.0062502861022949215,0.00765500584851583,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8652059037900875,0.9022868075801749,0.9172740524781341,0.8776981230448383,0.9034336028280581,0.8931785925484222,0.01892891439779928,4,0.8999407112208598,0.8906606929656207,0.888189104719061,0.8996083479125128,0.8941457313421176,0.8945089176320344,0.004698709256730593
0.16562366485595703,0.012499690058007272,0.009374856948852539,0.007654538663247288,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8652059037900875,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8900851301034496,0.018684342367756592,10,0.8999407112208598,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925378265933244,0.0050850862532096875
0.1718763828277588,0.009882193158701189,0.0,0.0,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8652059037900875,0.9022868075801749,0.9172740524781341,0.8807872784150157,0.9027560472652286,0.8936608493727992,0.018389545041678564,1,0.8999407112208598,0.8906606929656207,0.888189104719061,0.8973213685623335,0.8918320090750482,0.8935887773085845,0.004361093406782304
0.16250028610229492,0.012500035775832391,0.0031247615814208986,0.006249523162841797,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8652059037900875,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8900851301034496,0.018684342367756592,10,0.8999407112208598,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925378265933244,0.0050850862532096875
0.16562390327453613,0.007654344025493342,0.0031250953674316407,0.006250190734863281,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8592383381924198,0.9022868075801749,0.9164996355685132,0.8776981230448383,0.9034336028280581,0.8918293064077508,0.02056883605659096,5,0.9000998333394455,0.8906606929656207,0.8903656752604836,0.8996083479125128,0.8941457313421176,0.8949760561640361,0.004201871733078617
0.16874933242797852,0.0062503814933719815,0.003125,0.00625,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8592383381924198,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8888908295329905,0.02035268805877376,15,0.9000998333394455,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925696510170414,0.005131601938244378
0.1687497615814209,0.011692297029508067,0.0031249523162841797,0.006249904632568359,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8592383381924198,0.9022868075801749,0.9164996355685132,0.8776981230448383,0.9034336028280581,0.8918293064077508,0.02056883605659096,5,0.9000998333394455,0.8906606929656207,0.8903656752604836,0.8996083479125128,0.8941457313421176,0.8949760561640361,0.004201871733078617
0.1406248092651367,0.01711672168549824,0.006251001358032226,0.007655882018028745,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8592383381924198,0.8977314139941691,0.914768586005831,0.871689259645464,0.9010343360282806,0.8888908295329905,0.02035268805877376,15,0.9000998333394455,0.8903273718567778,0.8860636732964153,0.8968437689028651,0.8895136076897036,0.8925696510170414,0.005131601938244378
